wpid,entrez,symbol,source
WP2636,2780,Gi,bioentities_symbol
WP2636,2781,Gi,bioentities_symbol
WP2636,346562,Gi,bioentities_symbol
WP2636,2796,GNRH,hgnc_prev_symbol
WP2636,2890,GRIA1,hgnc_symbol
WP2636,2891,GRIA2,hgnc_symbol
WP2636,2892,GRIA3,hgnc_symbol
WP2636,2893,GRIA4,hgnc_symbol
WP2636,2902,GRIN1,hgnc_symbol
WP2636,2903,GRIN2A,hgnc_symbol
WP2636,2911,GRM1,hgnc_symbol
WP2636,2915,GRM5,hgnc_symbol
WP2636,5604,MEK1,hgnc_alias_symbol
WP2636,5605,MEK2,hgnc_alias_symbol
WP2636,5499,PPP1CA,hgnc_symbol
WP2636,5500,PPP1CB,hgnc_symbol
WP2636,5501,PPP1CC,hgnc_symbol
WP2636,5566,PRKACA,hgnc_symbol
WP2636,5567,PRKACB,hgnc_symbol
WP2636,5568,PRKACG,hgnc_symbol
WP2636,5578,PRKCA,hgnc_symbol
WP2636,5579,PRKCB,hgnc_symbol
WP2636,5582,PRKCG,hgnc_symbol
WP2636,5894,RAF1,hgnc_symbol
WP2636,5906,RAP1A,hgnc_symbol
WP2636,5908,RAP1B,hgnc_symbol
WP545,712,C1,bioentities_symbol
WP545,713,C1,bioentities_symbol
WP545,714,C1,bioentities_symbol
WP545,715,C1,bioentities_symbol
WP545,716,C1,bioentities_symbol
WP545,712,C1QA,hgnc_symbol
WP545,713,C1QB,hgnc_symbol
WP545,714,C1QG,hgnc_prev_symbol
WP545,715,C1R,hgnc_symbol
WP545,716,C1S,hgnc_symbol
WP545,717,C2,hgnc_symbol
WP545,718,C3,hgnc_symbol
WP545,718,C3b,hgnc_alias_symbol
WP545,720,C4A,hgnc_symbol
WP545,721,C4B,hgnc_symbol
WP545,727,C5,hgnc_symbol
WP545,727,C5b,hgnc_alias_symbol
WP545,729,C6,hgnc_symbol
WP545,730,C7,hgnc_symbol
WP545,732,C8B,hgnc_symbol
WP545,733,C8G,hgnc_symbol
WP545,735,C9,hgnc_symbol
WP545,629,CFB,hgnc_symbol
WP545,1675,CFD,hgnc_symbol
WP545,5199,CFP,hgnc_symbol
WP545,1604,DAF,hgnc_prev_symbol
WP545,5648,MASP1,hgnc_symbol
WP545,10747,MASP2,hgnc_symbol
WP558,2,A2M,hgnc_symbol
WP558,1675,ADN,hgnc_alias_symbol
WP558,623,BDKRB1,hgnc_symbol
WP558,712,C1QA,hgnc_symbol
WP558,713,C1QB,hgnc_symbol
WP558,714,C1QG,hgnc_prev_symbol
WP558,715,C1R,hgnc_symbol
WP558,716,C1S,hgnc_symbol
WP558,719,C3AR1,hgnc_symbol
WP558,718,C3b,hgnc_alias_symbol
WP558,721,C4B,hgnc_symbol
WP558,728,C5R1,hgnc_prev_symbol
WP558,733,C8G,hgnc_symbol
WP558,3075,CFH,hgnc_symbol
WP558,1191,CLU,hgnc_symbol
WP558,1361,CPB2,hgnc_symbol
WP558,1378,CR1,hgnc_symbol
WP558,1380,CR2,hgnc_symbol
WP558,2159,F10,hgnc_symbol
WP558,2165,F13B,hgnc_symbol
WP558,2149,F2R,hgnc_symbol
WP558,2244,FGB,hgnc_symbol
WP558,629,H2-Bf,hgnc_alias_symbol
WP558,3818,KLKB1,hgnc_symbol
WP558,3827,KNG1,hgnc_symbol
WP558,5648,MASP1,hgnc_symbol
WP558,10747,MASP2,hgnc_symbol
WP558,822,MCP,hgnc_alias_symbol
WP558,5327,PLAT,hgnc_symbol
WP558,5328,PLAU,hgnc_symbol
WP558,5329,PLAUR,hgnc_symbol
WP558,5340,PLG,hgnc_symbol
WP558,5624,PROC,hgnc_symbol
WP558,5265,SERPINA1,hgnc_symbol
WP558,5104,SERPINA5,hgnc_symbol
WP558,462,SERPINC1,hgnc_symbol
WP558,5054,SERPINE1,hgnc_symbol
WP558,5345,SERPINF2,hgnc_symbol
WP558,710,SERPING1,hgnc_symbol
WP558,7035,TFPI,hgnc_symbol
WP558,7056,THBD,hgnc_symbol
WP558,7450,VWF,hgnc_symbol
WP3601,4762,AKA,hgnc_alias_symbol
WP3601,84909,AP-O,hgnc_alias_symbol
WP3601,348,APOE,hgnc_symbol
WP3601,1071,CETP,hgnc_symbol
WP3601,1191,HDL,bioentities_symbol
WP3601,213,HDL,bioentities_symbol
WP3601,335,HDL,bioentities_symbol
WP3601,336,HDL,bioentities_symbol
WP3601,348,HDL,bioentities_symbol
WP3601,3931,LCAT,hgnc_symbol
WP3601,3949,LDLR,hgnc_symbol
WP3601,4023,LPL,hgnc_symbol
WP3601,7038,TG,hgnc_symbol
WP2875,5243,ABCB1,hgnc_symbol
WP2875,1244,ABCC2,hgnc_symbol
WP2875,8714,ABCC3,hgnc_symbol
WP2875,211,ALAS1,hgnc_symbol
WP2875,1548,CYP2A6,hgnc_symbol
WP2875,1555,CYP2B6,hgnc_symbol
WP2875,1557,CYP2C19,hgnc_symbol
WP2875,1559,CYP2C9,hgnc_symbol
WP2875,1576,CYP3A4,hgnc_symbol
WP2875,1577,CYP3A5,hgnc_symbol
WP2875,1579,CYP4A11,hgnc_symbol
WP2875,7266,DNAJC7,hgnc_symbol
WP2875,1962,EHHADH,hgnc_symbol
WP2875,2308,FOXO1,hgnc_symbol
WP2875,2939,GSTA2,hgnc_symbol
WP2875,3320,HSP90AA1,hgnc_symbol
WP2875,8648,NCOA1,hgnc_symbol
WP2875,10499,NCOA2,hgnc_symbol
WP2875,23054,NCOA6,hgnc_symbol
WP2875,10891,PPARGC1A,hgnc_symbol
WP2875,5524,PPP2R4,hgnc_prev_symbol
WP2875,6256,RXRA,hgnc_symbol
WP2875,8243,SMC1A,hgnc_symbol
WP2875,6667,SP1,hgnc_symbol
WP2875,6817,SULT1A1,hgnc_symbol
WP2875,6822,SULT2A1,hgnc_symbol
WP3286,102,ADAM10,hgnc_symbol
WP3286,6868,ADAM17,hgnc_symbol
WP3286,8754,ADAM9,hgnc_symbol
WP3286,10000,AKT,bioentities_symbol
WP3286,207,AKT,bioentities_symbol
WP3286,208,AKT,bioentities_symbol
WP3286,324,APC,hgnc_symbol
WP3286,351,APP,hgnc_symbol
WP3286,475,ATOX1,hgnc_symbol
WP3286,538,ATP7A,hgnc_symbol
WP3286,540,ATP7B,hgnc_symbol
WP3286,23621,BACE1,hgnc_symbol
WP3286,836,CASP3,hgnc_symbol
WP3286,595,CCND1,hgnc_symbol
WP3286,9973,CCS,hgnc_symbol
WP3286,150684,COMMD1,hgnc_symbol
WP3286,1353,COX11,hgnc_symbol
WP3286,10063,COX17,hgnc_symbol
WP3286,8065,CUL,bioentities_symbol
WP3286,8450,CUL,bioentities_symbol
WP3286,8451,CUL,bioentities_symbol
WP3286,8452,CUL,bioentities_symbol
WP3286,8453,CUL,bioentities_symbol
WP3286,8454,CUL,bioentities_symbol
WP3286,9820,CUL,bioentities_symbol
WP3286,2308,FOXO1,hgnc_symbol
WP3286,2309,FOXO3,hgnc_symbol
WP3286,2932,GSK3B,hgnc_symbol
WP3286,3725,JUN,hgnc_symbol
WP3286,4193,MDM2,hgnc_symbol
WP3286,4489,MT1A,hgnc_symbol
WP3286,4490,MT1B,hgnc_symbol
WP3286,4493,MT1E,hgnc_symbol
WP3286,4494,MT1F,hgnc_symbol
WP3286,4495,MT1G,hgnc_symbol
WP3286,4496,MT1H,hgnc_symbol
WP3286,4501,MT-1l,hgnc_alias_symbol
WP3286,4501,MT1X,hgnc_symbol
WP3286,4502,MT2A,hgnc_symbol
WP3286,4504,MT3,hgnc_symbol
WP3286,84560,MT4,hgnc_symbol
WP3286,4520,MTF1,hgnc_symbol
WP3286,22823,MTF2,hgnc_symbol
WP3286,1678,MTS,hgnc_alias_symbol
WP3286,5290,PIK3CA,hgnc_symbol
WP3286,5621,PRNP,hgnc_symbol
WP3286,5728,PTEN,hgnc_symbol
WP3286,6341,SCO1,hgnc_symbol
WP3286,9997,SCO2,hgnc_symbol
WP3286,4891,SLC11A2,hgnc_symbol
WP3286,1317,SLC31A1,hgnc_symbol
WP3286,1318,SLC31A2,hgnc_symbol
WP3286,6647,SOD1,hgnc_symbol
WP3286,6649,SOD3,hgnc_symbol
WP3286,6667,SP1,hgnc_symbol
WP3286,26872,STEAP,hgnc_prev_symbol
WP3286,26872,STEAP1,hgnc_symbol
WP3286,261729,STEAP2,hgnc_symbol
WP3286,55240,STEAP3,hgnc_symbol
WP3286,79689,STEAP4,hgnc_symbol
WP3286,7157,TP53,hgnc_symbol
WP3286,54739,XAF1,hgnc_symbol
WP3286,331,XIAP,hgnc_symbol
WP1946,23038,ADP,hgnc_alias_symbol
WP1946,226,ALDOA,hgnc_symbol
WP1946,2539,G6PD,hgnc_symbol
WP1946,2597,GAPDH,hgnc_symbol
WP1946,2821,GPI,hgnc_symbol
WP1946,2875,GPT,hgnc_symbol
WP1946,3939,LDHA,hgnc_symbol
WP1946,5214,PFKP,hgnc_symbol
WP1946,5223,PGAM1,hgnc_symbol
WP1946,5230,PGK1,hgnc_symbol
WP1946,5232,PGK2,hgnc_symbol
WP1946,6513,SLC2A1,hgnc_symbol
WP1946,6514,SLC2A2,hgnc_symbol
WP1946,6517,SLC2A4,hgnc_symbol
WP1946,6888,TALDO1,hgnc_symbol
WP1946,7167,TPI1,hgnc_symbol
WP2355,31,ACAC,hgnc_prev_symbol
WP2355,5443,ACTH,hgnc_alias_symbol
WP2355,157,ADRBK2,hgnc_prev_symbol
WP2355,408,ARRB1,hgnc_symbol
WP2355,409,ARRB2,hgnc_symbol
WP2355,6295,ARRESTIN,hgnc_alias_symbol
WP2355,673,BRAF,hgnc_symbol
WP2355,8912,CACNA1H,hgnc_symbol
WP2355,834,CASP1,hgnc_symbol
WP2355,836,CASP3,hgnc_symbol
WP2355,842,CASP9,hgnc_symbol
WP2355,1211,Clathrin,bioentities_symbol
WP2355,1212,Clathrin,bioentities_symbol
WP2355,1213,Clathrin,bioentities_symbol
WP2355,10488,CREB,bioentities_symbol
WP2355,1385,CREB,bioentities_symbol
WP2355,1386,CREB,bioentities_symbol
WP2355,1390,CREB,bioentities_symbol
WP2355,148327,CREB,bioentities_symbol
WP2355,466,CREB,bioentities_symbol
WP2355,64764,CREB,bioentities_symbol
WP2355,84699,CREB,bioentities_symbol
WP2355,90993,CREB,bioentities_symbol
WP2355,9586,CREB,bioentities_symbol
WP2355,1392,CRH,hgnc_symbol
WP2355,1393,CRHBP,hgnc_symbol
WP2355,1394,CRHR,hgnc_prev_symbol
WP2355,1394,CRHR1,hgnc_symbol
WP2355,1395,CRHR2,hgnc_symbol
WP2355,1583,CYP11A1,hgnc_symbol
WP2355,1889,ECE1,hgnc_symbol
WP2355,10411,EPAC,hgnc_alias_symbol
WP2355,356,FasL,hgnc_alias_symbol
WP2355,2354,FOSB,hgnc_symbol
WP2355,8061,FOSL1,hgnc_symbol
WP2355,2355,FOSL2,hgnc_symbol
WP2355,5921,GAP,hgnc_alias_symbol
WP2355,2767,GNA11,hgnc_symbol
WP2355,2771,GNAI2,hgnc_symbol
WP2355,2775,GNAO1,hgnc_symbol
WP2355,2776,GNAQ,hgnc_symbol
WP2355,2782,GNB1,hgnc_symbol
WP2355,2783,GNB2,hgnc_symbol
WP2355,2784,GNB3,hgnc_symbol
WP2355,10681,GNB5,hgnc_symbol
WP2355,2870,GRK6,hgnc_symbol
WP2355,2931,GSK3,bioentities_symbol
WP2355,2932,GSK3,bioentities_symbol
WP2355,3283,HSD3B1,hgnc_symbol
WP2355,3284,HSD3B2,hgnc_symbol
WP2355,3320,HSP90AA1,hgnc_symbol
WP2355,3726,JUNB,hgnc_symbol
WP2355,3727,JUND,hgnc_symbol
WP2355,10746,MAP3K,bioentities_symbol
WP2355,1326,MAP3K,bioentities_symbol
WP2355,369,MAP3K,bioentities_symbol
WP2355,389840,MAP3K,bioentities_symbol
WP2355,4214,MAP3K,bioentities_symbol
WP2355,4215,MAP3K,bioentities_symbol
WP2355,4216,MAP3K,bioentities_symbol
WP2355,4217,MAP3K,bioentities_symbol
WP2355,4293,MAP3K,bioentities_symbol
WP2355,4294,MAP3K,bioentities_symbol
WP2355,4296,MAP3K,bioentities_symbol
WP2355,51347,MAP3K,bioentities_symbol
WP2355,51776,MAP3K,bioentities_symbol
WP2355,57551,MAP3K,bioentities_symbol
WP2355,5894,MAP3K,bioentities_symbol
WP2355,673,MAP3K,bioentities_symbol
WP2355,6885,MAP3K,bioentities_symbol
WP2355,7786,MAP3K,bioentities_symbol
WP2355,80122,MAP3K,bioentities_symbol
WP2355,84451,MAP3K,bioentities_symbol
WP2355,9020,MAP3K,bioentities_symbol
WP2355,9064,MAP3K,bioentities_symbol
WP2355,9175,MAP3K,bioentities_symbol
WP2355,9344,MAP3K,bioentities_symbol
WP2355,10499,NCOA2,hgnc_symbol
WP2355,4790,NFKB,bioentities_symbol
WP2355,4791,NFKB,bioentities_symbol
WP2355,5966,NFKB,bioentities_symbol
WP2355,5970,NFKB,bioentities_symbol
WP2355,5971,NFKB,bioentities_symbol
WP2355,4790,NFKB1,hgnc_symbol
WP2355,4792,NFKBIA,hgnc_symbol
WP2355,3164,NR4A1,hgnc_symbol
WP2355,142,PARP1,hgnc_symbol
WP2355,5335,PLCG1,hgnc_symbol
WP2355,5336,PLCG2,hgnc_symbol
WP2355,5578,PRKCA,hgnc_symbol
WP2355,5579,PRKCB,hgnc_symbol
WP2355,5584,PRKCI,hgnc_symbol
WP2355,5588,PRKCQ,hgnc_symbol
WP2355,2185,PTK,hgnc_alias_symbol
WP2355,5908,RAP1B,hgnc_symbol
WP2355,387,RHOA,hgnc_symbol
WP2355,6770,STAR,hgnc_symbol
WP2355,9095,TBX19,hgnc_symbol
WP2355,6925,TCF4,hgnc_symbol
WP2355,7020,TFAP2A,hgnc_symbol
WP2355,2277,VEGF,bioentities_symbol
WP2355,5228,VEGF,bioentities_symbol
WP2355,7422,VEGF,bioentities_symbol
WP2355,7423,VEGF,bioentities_symbol
WP2355,7424,VEGF,bioentities_symbol
WP530,920,CD4,hgnc_symbol
WP530,1437,CSF2,hgnc_symbol
WP530,2919,CXCL1,hgnc_symbol
WP530,2335,FN1,hgnc_symbol
WP530,3122,HLA-DRA,hgnc_symbol
WP530,3123,HLA-DRB1,hgnc_symbol
WP530,3456,IFNB1,hgnc_symbol
WP530,3458,IFNG,hgnc_symbol
WP530,3586,IL10,hgnc_symbol
WP530,3589,IL11,hgnc_symbol
WP530,3593,IL12B,hgnc_symbol
WP530,3596,IL13,hgnc_symbol
WP530,3600,IL15,hgnc_symbol
WP530,3552,IL1A,hgnc_symbol
WP530,3553,IL1B,hgnc_symbol
WP530,3558,IL2,hgnc_symbol
WP530,3562,IL3,hgnc_symbol
WP530,3569,IL6,hgnc_symbol
WP530,3574,IL7,hgnc_symbol
WP530,8795,KILLER,hgnc_alias_symbol
WP530,5154,PDGFA,hgnc_symbol
WP530,6955,TCR,bioentities_symbol
WP530,6957,TCR,bioentities_symbol
WP530,6964,TCR,bioentities_symbol
WP530,6965,TCR,bioentities_symbol
WP530,7040,TGFB1,hgnc_symbol
WP530,7054,TH,hgnc_symbol
WP530,3371,TN,bioentities_symbol
WP530,63923,TN,bioentities_symbol
WP530,7143,TN,bioentities_symbol
WP530,7148,TN,bioentities_symbol
WP530,7124,TNF,hgnc_symbol
WP530,6955,TRA,hgnc_symbol
WP530,6957,TRB,hgnc_symbol
WP477,2197,FAU,hgnc_symbol
WP477,9215,LARGE,hgnc_prev_symbol
WP477,9801,MRPL19,hgnc_symbol
WP477,6134,RPL10,hgnc_symbol
WP477,4736,RPL10A,hgnc_symbol
WP477,6135,RPL11,hgnc_symbol
WP477,6136,RPL12,hgnc_symbol
WP477,6137,RPL13,hgnc_symbol
WP477,23521,RPL13A,hgnc_symbol
WP477,9045,RPL14,hgnc_symbol
WP477,6138,RPL15,hgnc_symbol
WP477,6139,RPL17,hgnc_symbol
WP477,6141,RPL18,hgnc_symbol
WP477,6142,RPL18A,hgnc_symbol
WP477,6143,RPL19,hgnc_symbol
WP477,6144,RPL21,hgnc_symbol
WP477,6146,RPL22,hgnc_symbol
WP477,9349,RPL23,hgnc_symbol
WP477,6147,RPL23A,hgnc_symbol
WP477,6152,RPL24,hgnc_symbol
WP477,6154,RPL26,hgnc_symbol
WP477,6155,RPL27,hgnc_symbol
WP477,6157,RPL27A,hgnc_symbol
WP477,6158,RPL28,hgnc_symbol
WP477,6159,RPL29,hgnc_symbol
WP477,6122,RPL3,hgnc_symbol
WP477,6156,RPL30,hgnc_symbol
WP477,6160,RPL31,hgnc_symbol
WP477,6161,RPL32,hgnc_symbol
WP477,6164,RPL34,hgnc_symbol
WP477,11224,RPL35,hgnc_symbol
WP477,6165,RPL35A,hgnc_symbol
WP477,25873,RPL36,hgnc_symbol
WP477,6173,RPL36A,hgnc_symbol
WP477,6167,RPL37,hgnc_symbol
WP477,6168,RPL37A,hgnc_symbol
WP477,6169,RPL38,hgnc_symbol
WP477,6170,RPL39,hgnc_symbol
WP477,6123,RPL3L,hgnc_symbol
WP477,6124,RPL4,hgnc_symbol
WP477,6171,RPL41,hgnc_symbol
WP477,6125,RPL5,hgnc_symbol
WP477,6128,RPL6,hgnc_symbol
WP477,6129,RPL7,hgnc_symbol
WP477,6130,RPL7A,hgnc_symbol
WP477,6132,RPL8,hgnc_symbol
WP477,6133,RPL9,hgnc_symbol
WP477,6176,RPLP1,hgnc_symbol
WP477,6181,RPLP2,hgnc_symbol
WP477,6204,RPS10,hgnc_symbol
WP477,6205,RPS11,hgnc_symbol
WP477,6206,RPS12,hgnc_symbol
WP477,6207,RPS13,hgnc_symbol
WP477,6208,RPS14,hgnc_symbol
WP477,6209,RPS15,hgnc_symbol
WP477,6210,RPS15A,hgnc_symbol
WP477,6217,RPS16,hgnc_symbol
WP477,6218,RPS17,hgnc_symbol
WP477,6222,RPS18,hgnc_symbol
WP477,6223,RPS19,hgnc_symbol
WP477,6187,RPS2,hgnc_symbol
WP477,6224,RPS20,hgnc_symbol
WP477,6227,RPS21,hgnc_symbol
WP477,6228,RPS23,hgnc_symbol
WP477,6229,RPS24,hgnc_symbol
WP477,6230,RPS25,hgnc_symbol
WP477,6231,RPS26,hgnc_symbol
WP477,6232,RPS27,hgnc_symbol
WP477,6233,RPS27A,hgnc_symbol
WP477,6234,RPS28,hgnc_symbol
WP477,6235,RPS29,hgnc_symbol
WP477,6188,RPS3,hgnc_symbol
WP477,6189,RPS3A,hgnc_symbol
WP477,6191,RPS4X,hgnc_symbol
WP477,6192,RPS4Y1,hgnc_symbol
WP477,6193,RPS5,hgnc_symbol
WP477,6194,RPS6,hgnc_symbol
WP477,6195,RPS6KA1,hgnc_symbol
WP477,6196,RPS6KA2,hgnc_symbol
WP477,6197,RPS6KA3,hgnc_symbol
WP477,27330,RPS6KA6,hgnc_symbol
WP477,6198,RPS6KB1,hgnc_symbol
WP477,6199,RPS6KB2,hgnc_symbol
WP477,6201,RPS7,hgnc_symbol
WP477,6202,RPS8,hgnc_symbol
WP477,6203,RPS9,hgnc_symbol
WP477,3921,RPSA,hgnc_symbol
WP477,7311,UBA52,hgnc_symbol
WP2942,472,ATM,hgnc_symbol
WP2942,1653,DDX1,hgnc_symbol
WP2942,54487,DGCR8,hgnc_symbol
WP2942,29102,DROSHA,hgnc_symbol
WP2942,4361,MRE11A,hgnc_prev_symbol
WP2942,4683,NBN,hgnc_symbol
WP2942,10111,RAD50,hgnc_symbol
WP4153,2108,GA2,hgnc_alias_symbol
WP4153,2720,GLB1,hgnc_symbol
WP4153,2760,GM2A,hgnc_symbol
WP4153,3073,HEXA,hgnc_symbol
WP2291,54097,2-21,hgnc_alias_symbol
WP2291,23086,EXPH5,hgnc_symbol
WP2291,9648,GCC2,hgnc_symbol
WP2291,8567,MADD,hgnc_symbol
WP2291,79083,MLPH,hgnc_symbol
WP2291,25924,MYRIP,hgnc_symbol
WP2291,10890,RAB,bioentities_symbol
WP2291,10966,RAB,bioentities_symbol
WP2291,10981,RAB,bioentities_symbol
WP2291,11021,RAB,bioentities_symbol
WP2291,11031,RAB,bioentities_symbol
WP2291,11158,RAB,bioentities_symbol
WP2291,11159,RAB,bioentities_symbol
WP2291,115273,RAB,bioentities_symbol
WP2291,115827,RAB,bioentities_symbol
WP2291,116442,RAB,bioentities_symbol
WP2291,142684,RAB,bioentities_symbol
WP2291,201475,RAB,bioentities_symbol
WP2291,22931,RAB,bioentities_symbol
WP2291,23011,RAB,bioentities_symbol
WP2291,23682,RAB,bioentities_symbol
WP2291,25837,RAB,bioentities_symbol
WP2291,27314,RAB,bioentities_symbol
WP2291,282808,RAB,bioentities_symbol
WP2291,285282,RAB,bioentities_symbol
WP2291,326624,RAB,bioentities_symbol
WP2291,338382,RAB,bioentities_symbol
WP2291,339122,RAB,bioentities_symbol
WP2291,347517,RAB,bioentities_symbol
WP2291,376267,RAB,bioentities_symbol
WP2291,401258,RAB,bioentities_symbol
WP2291,401409,RAB,bioentities_symbol
WP2291,4218,RAB,bioentities_symbol
WP2291,51209,RAB,bioentities_symbol
WP2291,51552,RAB,bioentities_symbol
WP2291,51560,RAB,bioentities_symbol
WP2291,51715,RAB,bioentities_symbol
WP2291,51762,RAB,bioentities_symbol
WP2291,53916,RAB,bioentities_symbol
WP2291,53917,RAB,bioentities_symbol
WP2291,54734,RAB,bioentities_symbol
WP2291,55647,RAB,bioentities_symbol
WP2291,57111,RAB,bioentities_symbol
WP2291,57403,RAB,bioentities_symbol
WP2291,57799,RAB,bioentities_symbol
WP2291,5861,RAB,bioentities_symbol
WP2291,5862,RAB,bioentities_symbol
WP2291,5864,RAB,bioentities_symbol
WP2291,5865,RAB,bioentities_symbol
WP2291,5867,RAB,bioentities_symbol
WP2291,5868,RAB,bioentities_symbol
WP2291,5869,RAB,bioentities_symbol
WP2291,5870,RAB,bioentities_symbol
WP2291,5872,RAB,bioentities_symbol
WP2291,5873,RAB,bioentities_symbol
WP2291,5874,RAB,bioentities_symbol
WP2291,5878,RAB,bioentities_symbol
WP2291,64284,RAB,bioentities_symbol
WP2291,64792,RAB,bioentities_symbol
WP2291,7879,RAB,bioentities_symbol
WP2291,81876,RAB,bioentities_symbol
WP2291,83452,RAB,bioentities_symbol
WP2291,83871,RAB,bioentities_symbol
WP2291,84084,RAB,bioentities_symbol
WP2291,84932,RAB,bioentities_symbol
WP2291,8766,RAB,bioentities_symbol
WP2291,8934,RAB,bioentities_symbol
WP2291,9230,RAB,bioentities_symbol
WP2291,9363,RAB,bioentities_symbol
WP2291,9364,RAB,bioentities_symbol
WP2291,9367,RAB,bioentities_symbol
WP2291,9545,RAB,bioentities_symbol
WP2291,9609,RAB,bioentities_symbol
WP2291,5873,RAB27A,hgnc_symbol
WP2291,5874,RAB27B,hgnc_symbol
WP2291,22895,RPH3A,hgnc_symbol
WP2291,9501,RPH3AL,hgnc_symbol
WP2291,84958,SYTL1,hgnc_symbol
WP2291,54843,SYTL2,hgnc_symbol
WP2291,94120,SYTL3,hgnc_symbol
WP2291,94121,SYTL4,hgnc_symbol
WP2291,94122,SYTL5,hgnc_symbol
WP2291,83874,TBC1D10A,hgnc_symbol
WP2291,201294,UNC13D,hgnc_symbol
WP3893,196,AHR,hgnc_symbol
WP3893,374,AREG,hgnc_symbol
WP3893,1235,CCR6,hgnc_symbol
WP3893,3682,CD103,hgnc_alias_symbol
WP3893,3575,CD127,hgnc_alias_symbol
WP3893,8320,EOMES,hgnc_symbol
WP3893,2625,GATA3,hgnc_symbol
WP3893,3398,ID2,hgnc_symbol
WP3893,3458,IFNG,hgnc_symbol
WP3893,3592,IL12A,hgnc_symbol
WP3893,3593,IL12B,hgnc_symbol
WP3893,3596,IL13,hgnc_symbol
WP3893,3600,IL15,hgnc_symbol
WP3893,3605,IL17A,hgnc_symbol
WP3893,3606,IL18,hgnc_symbol
WP3893,3553,IL1B,hgnc_symbol
WP3893,50616,IL22,hgnc_symbol
WP3893,51561,IL23A,hgnc_symbol
WP3893,64806,IL25,hgnc_symbol
WP3893,90865,IL33,hgnc_symbol
WP3893,3565,IL-4,hgnc_alias_symbol
WP3893,3567,IL-5,hgnc_alias_symbol
WP3893,3574,IL-7,hgnc_alias_symbol
WP3893,3578,IL-9,hgnc_alias_symbol
WP3893,10850,ILC,hgnc_alias_symbol
WP3893,8795,KILLER,hgnc_alias_symbol
WP3893,84557,LC3,hgnc_alias_symbol
WP3893,3664,LPS,hgnc_prev_symbol
WP3893,4783,NFIL3,hgnc_symbol
WP3893,7704,PLZF,hgnc_alias_symbol
WP3893,30009,T-bet,hgnc_alias_symbol
WP3893,6932,TCF-1,hgnc_alias_symbol
WP3893,7124,TNF,hgnc_symbol
WP3893,9760,TOX,hgnc_symbol
WP3893,85480,TSLP,hgnc_symbol
WP3892,55509,BATF3,hgnc_symbol
WP3892,3682,CD103,hgnc_alias_symbol
WP3892,3684,CD11b,hgnc_alias_symbol
WP3892,1523,CDP,hgnc_alias_symbol
WP3892,4146,CMP,hgnc_prev_symbol
WP3892,1435,CSF1,hgnc_symbol
WP3892,1437,CSF2,hgnc_symbol
WP3892,2523,HSC,hgnc_prev_symbol
WP3892,3398,ID2,hgnc_symbol
WP3892,3662,IRF4,hgnc_symbol
WP3892,3394,IRF8,hgnc_symbol
WP3892,94233,MOP,hgnc_alias_symbol
WP3892,5132,PDC,hgnc_symbol
WP3892,6688,PU.1,hgnc_alias_symbol
WP3892,860,RUNX2,hgnc_symbol
WP3892,55811,SAC,hgnc_alias_symbol
WP3892,6774,STAT3,hgnc_symbol
WP3892,7173,TPO,hgnc_symbol
WP2491,1555,CYP2B6,hgnc_symbol
WP2491,1562,CYP2C18,hgnc_symbol
WP2491,1557,CYP2C19,hgnc_symbol
WP2491,1558,CYP2C8,hgnc_symbol
WP2491,1559,CYP2C9,hgnc_symbol
WP2895,9370,adiponectin,hgnc_alias_symbol
WP2895,56301,asc-1,hgnc_alias_symbol
WP2895,650,BMP2,hgnc_symbol
WP2895,652,BMP4,hgnc_symbol
WP2895,655,BMP7,hgnc_symbol
WP2895,1149,CIDEA,hgnc_symbol
WP2895,253738,EBF3,hgnc_symbol
WP2895,10205,EVA1,hgnc_prev_symbol
WP2895,3224,HOXC8,hgnc_symbol
WP2895,3225,HOXC9,hgnc_symbol
WP2895,27129,HSPB7,hgnc_symbol
WP2895,10891,PGC1,hgnc_alias_symbol
WP2895,51316,PLAC8,hgnc_symbol
WP2895,63976,PRDM16,hgnc_symbol
WP2895,4086,SMAD1,hgnc_symbol
WP2895,4090,SMAD5,hgnc_symbol
WP2895,4093,SMAD8,hgnc_alias_symbol
WP2895,4093,SMAD9,hgnc_symbol
WP2895,7545,ZIC1,hgnc_symbol
WP2848,107,AC,bioentities_symbol
WP2848,108,AC,bioentities_symbol
WP2848,109,AC,bioentities_symbol
WP2848,111,AC,bioentities_symbol
WP2848,112,AC,bioentities_symbol
WP2848,113,AC,bioentities_symbol
WP2848,114,AC,bioentities_symbol
WP2848,115,AC,bioentities_symbol
WP2848,196883,AC,bioentities_symbol
WP2848,55811,AC,bioentities_symbol
WP2848,238,ALK,hgnc_symbol
WP2848,652,BMP4,hgnc_symbol
WP2848,26039,CREST,hgnc_alias_symbol
WP2848,1436,CSF1R,hgnc_symbol
WP2848,3577,CXCR1,hgnc_symbol
WP2848,22943,DKK1,hgnc_symbol
WP2848,1950,EGF,hgnc_symbol
WP2848,2255,FGF10,hgnc_symbol
WP2848,2247,FGF2,hgnc_symbol
WP2848,2249,FGF4,hgnc_symbol
WP2848,2253,FGF8,hgnc_symbol
WP2848,2323,FLT3LG,hgnc_symbol
WP2848,6654,GF1,hgnc_alias_symbol
WP2848,3082,HGF,hgnc_symbol
WP2848,27087,HNK-1,hgnc_alias_symbol
WP2848,3624,INHBA,hgnc_symbol
