pmcid,entrez,symbol,source
PMC3343135,4854,Notch,bioentities_symbol
PMC3343135,4855,Notch,bioentities_symbol
PMC3343135,8650,NUMB,hgnc_symbol
PMC3343135,51593,serrate,hgnc_alias_symbol
PMC3343135,9612,SMRT,hgnc_alias_symbol
PMC3343135,6868,TACE,hgnc_prev_symbol
PMC3343649,472,ATM,hgnc_symbol
PMC3343649,25946,Hzf,hgnc_alias_symbol
PMC3343649,7157,p53,hgnc_alias_symbol
PMC3343650,10000,AKT,bioentities_symbol
PMC3343650,207,AKT,bioentities_symbol
PMC3343650,208,AKT,bioentities_symbol
PMC3343650,367,AR,hgnc_symbol
PMC3343650,332,BIRC5,hgnc_symbol
PMC3343650,1027,CDKN1B,hgnc_symbol
PMC3343650,1029,CDKN2A,hgnc_symbol
PMC3343650,1950,EGF,hgnc_symbol
PMC3343650,2078,ERG,hgnc_symbol
PMC3343650,2115,ETV1,hgnc_symbol
PMC3343650,2316,FLNA,hgnc_symbol
PMC3343650,100132074,FOXO,bioentities_symbol
PMC3343650,2308,FOXO,bioentities_symbol
PMC3343650,2309,FOXO,bioentities_symbol
PMC3343650,4303,FOXO,bioentities_symbol
PMC3343650,2796,GNRH1,hgnc_symbol
PMC3343650,2774,Gs,bioentities_symbol
PMC3343650,2778,Gs,bioentities_symbol
PMC3343650,3667,IRS1,hgnc_symbol
PMC3343650,4233,MET,hgnc_symbol
PMC3343650,10499,NCOA2,hgnc_symbol
PMC3343650,8013,NR4A3,hgnc_symbol
PMC3343650,5288,PIK3C2G,hgnc_symbol
PMC3343650,5291,PIK3CB,hgnc_symbol
PMC3343650,6502,SKP2,hgnc_symbol
PMC3343650,26136,TES,hgnc_symbol
PMC3343698,2353,AP1,bioentities_symbol
PMC3343698,2354,AP1,bioentities_symbol
PMC3343698,2355,AP1,bioentities_symbol
PMC3343698,3725,AP1,bioentities_symbol
PMC3343698,3726,AP1,bioentities_symbol
PMC3343698,3727,AP1,bioentities_symbol
PMC3343698,8061,AP1,bioentities_symbol
PMC3343698,613,BCR,hgnc_symbol
PMC3343698,3554,IL1R,hgnc_prev_symbol
PMC3343698,5599,JNK,bioentities_symbol
PMC3343698,5601,JNK,bioentities_symbol
PMC3343698,5602,JNK,bioentities_symbol
PMC3343698,2475,MTOR,hgnc_symbol
PMC3343698,1432,p38,bioentities_symbol
PMC3343698,5600,p38,bioentities_symbol
PMC3343698,5603,p38,bioentities_symbol
PMC3343698,6300,p38,bioentities_symbol
PMC3343698,146850,PI3K,bioentities_symbol
PMC3343698,23533,PI3K,bioentities_symbol
PMC3343698,30849,PI3K,bioentities_symbol
PMC3343698,5290,PI3K,bioentities_symbol
PMC3343698,5291,PI3K,bioentities_symbol
PMC3343698,5293,PI3K,bioentities_symbol
PMC3343698,5294,PI3K,bioentities_symbol
PMC3343698,8503,PI3K,bioentities_symbol
PMC3343698,6955,TCR,bioentities_symbol
PMC3343698,6957,TCR,bioentities_symbol
PMC3343698,6964,TCR,bioentities_symbol
PMC3343698,6965,TCR,bioentities_symbol
PMC3343698,10333,TLR,bioentities_symbol
PMC3343698,51284,TLR,bioentities_symbol
PMC3343698,51311,TLR,bioentities_symbol
PMC3343698,54106,TLR,bioentities_symbol
PMC3343698,7096,TLR,bioentities_symbol
PMC3343698,7097,TLR,bioentities_symbol
PMC3343698,7098,TLR,bioentities_symbol
PMC3343698,7099,TLR,bioentities_symbol
PMC3343698,7100,TLR,bioentities_symbol
PMC3343698,81793,TLR,bioentities_symbol
PMC3343698,7132,TNF-R,hgnc_alias_symbol
PMC3343698,115650,TNFRSF,bioentities_symbol
PMC3343698,23495,TNFRSF,bioentities_symbol
PMC3343698,27242,TNFRSF,bioentities_symbol
PMC3343698,3604,TNFRSF,bioentities_symbol
PMC3343698,4982,TNFRSF,bioentities_symbol
PMC3343698,51330,TNFRSF,bioentities_symbol
PMC3343698,55504,TNFRSF,bioentities_symbol
PMC3343698,608,TNFRSF,bioentities_symbol
PMC3343698,7132,TNFRSF,bioentities_symbol
PMC3343698,7133,TNFRSF,bioentities_symbol
PMC3343698,7293,TNFRSF,bioentities_symbol
PMC3343698,8718,TNFRSF,bioentities_symbol
PMC3343698,8764,TNFRSF,bioentities_symbol
PMC3343698,8784,TNFRSF,bioentities_symbol
PMC3343698,8792,TNFRSF,bioentities_symbol
PMC3343698,8793,TNFRSF,bioentities_symbol
PMC3343698,8794,TNFRSF,bioentities_symbol
PMC3343698,8795,TNFRSF,bioentities_symbol
PMC3343698,8797,TNFRSF,bioentities_symbol
PMC3343698,943,TNFRSF,bioentities_symbol
PMC3344687,3439,IFN,hgnc_alias_symbol
PMC3344687,3552,IL1,bioentities_symbol
PMC3344687,3553,IL1,bioentities_symbol
PMC3344687,3569,IL-6,hgnc_alias_symbol
PMC3344687,3661,IRF3,hgnc_symbol
PMC3344687,4615,MYD88,hgnc_symbol
PMC3344687,4790,NF-kappaB,hgnc_alias_symbol
PMC3344687,7099,TLR4,hgnc_symbol
PMC3344687,7124,TNF-alpha,hgnc_alias_symbol
PMC3345255,572,BAD,hgnc_symbol
PMC3345255,596,BCL2,hgnc_symbol
PMC3345255,598,bcl-xL,hgnc_alias_symbol
PMC3345255,10563,Chemokine,bioentities_symbol
PMC3345255,2919,Chemokine,bioentities_symbol
PMC3345255,2920,Chemokine,bioentities_symbol
PMC3345255,2921,Chemokine,bioentities_symbol
PMC3345255,3576,Chemokine,bioentities_symbol
PMC3345255,3627,Chemokine,bioentities_symbol
PMC3345255,4283,Chemokine,bioentities_symbol
PMC3345255,5196,Chemokine,bioentities_symbol
PMC3345255,5473,Chemokine,bioentities_symbol
PMC3345255,6372,Chemokine,bioentities_symbol
PMC3345255,6373,Chemokine,bioentities_symbol
PMC3345255,6374,Chemokine,bioentities_symbol
PMC3345255,6387,Chemokine,bioentities_symbol
PMC3345255,9547,Chemokine,bioentities_symbol
PMC3345255,1950,EGF,hgnc_symbol
PMC3345255,5594,ERK,bioentities_symbol
PMC3345255,5595,ERK,bioentities_symbol
PMC3345255,3479,IGF-I,hgnc_alias_symbol
PMC3345255,1432,MAPK,bioentities_symbol
PMC3345255,5594,MAPK,bioentities_symbol
PMC3345255,5595,MAPK,bioentities_symbol
PMC3345255,5599,MAPK,bioentities_symbol
PMC3345255,5600,MAPK,bioentities_symbol
PMC3345255,5601,MAPK,bioentities_symbol
PMC3345255,5602,MAPK,bioentities_symbol
PMC3345255,5603,MAPK,bioentities_symbol
PMC3345255,6300,MAPK,bioentities_symbol
PMC3345255,369,RAF,bioentities_symbol
PMC3345255,5894,RAF,bioentities_symbol
PMC3345255,673,RAF,bioentities_symbol
PMC3345255,3265,RAS,bioentities_symbol
PMC3345255,3845,RAS,bioentities_symbol
PMC3345255,4893,RAS,bioentities_symbol
PMC3345255,2277,VEGF,bioentities_symbol
PMC3345255,5228,VEGF,bioentities_symbol
PMC3345255,7422,VEGF,bioentities_symbol
PMC3345255,7423,VEGF,bioentities_symbol
PMC3345255,7424,VEGF,bioentities_symbol
PMC3347452,468,ATF4,hgnc_symbol
PMC3347452,578,BAK,hgnc_alias_symbol
PMC3347452,581,BAX,hgnc_symbol
PMC3347452,3309,BiP,hgnc_alias_symbol
PMC3347452,100506742,Caspase,bioentities_symbol
PMC3347452,23581,Caspase,bioentities_symbol
PMC3347452,834,Caspase,bioentities_symbol
PMC3347452,835,Caspase,bioentities_symbol
PMC3347452,836,Caspase,bioentities_symbol
PMC3347452,837,Caspase,bioentities_symbol
PMC3347452,838,Caspase,bioentities_symbol
PMC3347452,839,Caspase,bioentities_symbol
PMC3347452,840,Caspase,bioentities_symbol
PMC3347452,841,Caspase,bioentities_symbol
PMC3347452,842,Caspase,bioentities_symbol
PMC3347452,843,Caspase,bioentities_symbol
PMC3347452,9451,PERK,hgnc_alias_symbol
PMC3348440,58,Actin,bioentities_symbol
PMC3348440,59,Actin,bioentities_symbol
PMC3348440,60,Actin,bioentities_symbol
PMC3348440,70,Actin,bioentities_symbol
PMC3348440,71,Actin,bioentities_symbol
PMC3348440,72,Actin,bioentities_symbol
PMC3348440,5594,ERK,bioentities_symbol
PMC3348440,5595,ERK,bioentities_symbol
PMC3348440,5604,MEK,bioentities_symbol
PMC3348440,5605,MEK,bioentities_symbol
PMC3348440,4803,NGF,hgnc_symbol
PMC3348440,6722,SRF,hgnc_symbol
PMC3348440,4914,TRKA,hgnc_alias_symbol
PMC3349255,1385,CREB1,hgnc_symbol
PMC3349255,2064,ERBB2,hgnc_symbol
PMC3349255,2353,FOS,hgnc_symbol
PMC3349255,3169,FOXA1,hgnc_symbol
PMC3349255,5058,PAK1,hgnc_symbol
PMC3349255,5971,RELB,hgnc_symbol
PMC3349255,7090,TLE3,hgnc_symbol
PMC3349800,4792,IkappaBalpha,hgnc_alias_symbol
PMC3349800,7124,TNF,hgnc_symbol
PMC3349963,3597,IL-13Ra,hgnc_alias_symbol
PMC3349963,1846,TYP,hgnc_alias_symbol
PMC3350769,369,ARAF,hgnc_symbol
PMC3350769,673,BRAF,hgnc_symbol
PMC3350769,2670,GFAP,hgnc_symbol
PMC3350769,5894,RAF1,hgnc_symbol
PMC3350954,107,AC,bioentities_symbol
PMC3350954,108,AC,bioentities_symbol
PMC3350954,109,AC,bioentities_symbol
PMC3350954,111,AC,bioentities_symbol
PMC3350954,112,AC,bioentities_symbol
PMC3350954,113,AC,bioentities_symbol
PMC3350954,114,AC,bioentities_symbol
PMC3350954,115,AC,bioentities_symbol
PMC3350954,196883,AC,bioentities_symbol
PMC3350954,55811,AC,bioentities_symbol
PMC3350954,4236,AMP,hgnc_alias_symbol
PMC3350954,6295,ARRESTIN,hgnc_alias_symbol
PMC3350954,8439,FAN,hgnc_alias_symbol
PMC3350954,2770,Gi,bioentities_symbol
PMC3350954,2771,Gi,bioentities_symbol
PMC3350954,2773,Gi,bioentities_symbol
PMC3350954,2775,Gi,bioentities_symbol
PMC3350954,2779,Gi,bioentities_symbol
PMC3350954,2780,Gi,bioentities_symbol
PMC3350954,2781,Gi,bioentities_symbol
PMC3350954,346562,Gi,bioentities_symbol
PMC3350954,51013,p13,hgnc_alias_symbol
PMC3350954,5566,PKA,bioentities_symbol
PMC3350954,5567,PKA,bioentities_symbol
PMC3350954,5568,PKA,bioentities_symbol
PMC3350954,5573,PKA,bioentities_symbol
PMC3350954,5575,PKA,bioentities_symbol
PMC3350954,5576,PKA,bioentities_symbol
PMC3350954,5577,PKA,bioentities_symbol
PMC3350954,113026,PLC,bioentities_symbol
PMC3350954,23236,PLC,bioentities_symbol
PMC3350954,51196,PLC,bioentities_symbol
PMC3350954,5330,PLC,bioentities_symbol
PMC3350954,5331,PLC,bioentities_symbol
PMC3350954,5332,PLC,bioentities_symbol
PMC3350954,5333,PLC,bioentities_symbol
PMC3350954,5335,PLC,bioentities_symbol
PMC3350954,5336,PLC,bioentities_symbol
PMC3350954,84812,PLC,bioentities_symbol
PMC3350954,89869,PLC,bioentities_symbol
PMC3351275,10000,AKT,bioentities_symbol
PMC3351275,207,AKT,bioentities_symbol
PMC3351275,208,AKT,bioentities_symbol
PMC3351275,367,AR,hgnc_symbol
PMC3351275,100132074,FOXO,bioentities_symbol
PMC3351275,2308,FOXO,bioentities_symbol
PMC3351275,2309,FOXO,bioentities_symbol
PMC3351275,4303,FOXO,bioentities_symbol
PMC3351275,3667,IRS1,hgnc_symbol
PMC3351275,2475,MTOR,hgnc_symbol
PMC3351275,5163,PDK,bioentities_symbol
PMC3351275,5164,PDK,bioentities_symbol
PMC3351275,5165,PDK,bioentities_symbol
PMC3351275,5166,PDK,bioentities_symbol
PMC3351275,146850,PI3K,bioentities_symbol
PMC3351275,23533,PI3K,bioentities_symbol
PMC3351275,30849,PI3K,bioentities_symbol
PMC3351275,5290,PI3K,bioentities_symbol
PMC3351275,5291,PI3K,bioentities_symbol
PMC3351275,5293,PI3K,bioentities_symbol
PMC3351275,5294,PI3K,bioentities_symbol
PMC3351275,8503,PI3K,bioentities_symbol
PMC3351275,5728,PTEN,hgnc_symbol
PMC3353202,998,CDC42,hgnc_symbol
PMC3353202,1432,MAPK,bioentities_symbol
PMC3353202,5594,MAPK,bioentities_symbol
PMC3353202,5595,MAPK,bioentities_symbol
PMC3353202,5599,MAPK,bioentities_symbol
PMC3353202,5600,MAPK,bioentities_symbol
PMC3353202,5601,MAPK,bioentities_symbol
PMC3353202,5602,MAPK,bioentities_symbol
PMC3353202,5603,MAPK,bioentities_symbol
PMC3353202,6300,MAPK,bioentities_symbol
PMC3353202,1432,p38,bioentities_symbol
PMC3353202,5600,p38,bioentities_symbol
PMC3353202,5603,p38,bioentities_symbol
PMC3353202,6300,p38,bioentities_symbol
PMC3353643,1638,DCT,hgnc_symbol
PMC3353643,5595,ERK1,hgnc_alias_symbol
PMC3353643,5594,ERK2,hgnc_alias_symbol
PMC3353643,130497,OSR1,hgnc_symbol
PMC3353643,27347,SPAK,hgnc_alias_symbol
PMC3353643,65125,WNK1,hgnc_symbol
PMC3353643,65266,WNK4,hgnc_symbol
PMC3353658,3309,GRP78,hgnc_prev_symbol
PMC3353658,5611,P58IPK,hgnc_alias_symbol
PMC3354698,23405,Dicer,hgnc_alias_symbol
PMC3354698,1968,EIF2,hgnc_alias_symbol
PMC3354698,5594,ERK,bioentities_symbol
PMC3354698,5595,ERK,bioentities_symbol
PMC3354698,3439,IFN,hgnc_alias_symbol
PMC3354698,5604,MEK,bioentities_symbol
PMC3354698,5605,MEK,bioentities_symbol
PMC3354698,5610,PKR,hgnc_alias_symbol
PMC3354698,3265,RAS,bioentities_symbol
PMC3354698,3845,RAS,bioentities_symbol
PMC3354698,4893,RAS,bioentities_symbol
PMC3354698,59342,RISC,hgnc_alias_symbol
PMC3355085,2885,GRB2,hgnc_symbol
PMC3355085,80757,hole,hgnc_alias_symbol
PMC3355085,5426,POLE,hgnc_symbol
PMC3355085,3265,RAS,bioentities_symbol
PMC3355085,3845,RAS,bioentities_symbol
PMC3355085,4893,RAS,bioentities_symbol
PMC3355085,6654,SOS,bioentities_symbol
PMC3355085,6655,SOS,bioentities_symbol
PMC3355158,22943,DKK1,hgnc_symbol
PMC3355158,3664,LPS,hgnc_prev_symbol
PMC3355158,89780,WNT3A,hgnc_symbol
PMC3355838,10000,AKT,bioentities_symbol
PMC3355838,207,AKT,bioentities_symbol
PMC3355838,208,AKT,bioentities_symbol
PMC3355838,673,BRAF,hgnc_symbol
PMC3355838,5594,ERK,bioentities_symbol
PMC3355838,5595,ERK,bioentities_symbol
PMC3355838,5604,MEK,bioentities_symbol
PMC3355838,5605,MEK,bioentities_symbol
PMC3355838,5566,PKA,bioentities_symbol
PMC3355838,5567,PKA,bioentities_symbol
PMC3355838,5568,PKA,bioentities_symbol
PMC3355838,5573,PKA,bioentities_symbol
PMC3355838,5575,PKA,bioentities_symbol
PMC3355838,5576,PKA,bioentities_symbol
PMC3355838,5577,PKA,bioentities_symbol
PMC3355838,5726,PTC,hgnc_prev_symbol
PMC3355838,5728,PTEN,hgnc_symbol
PMC3355838,3265,RAS,bioentities_symbol
PMC3355838,3845,RAS,bioentities_symbol
PMC3355838,4893,RAS,bioentities_symbol
PMC3355838,5979,RET,hgnc_symbol
PMC3355894,462,AT3,hgnc_prev_symbol
PMC3355894,1154,SOCS,hgnc_alias_symbol
PMC3355894,6714,SRC,hgnc_symbol
PMC3355894,6774,STAT3,hgnc_symbol
PMC3355926,10000,AKT,bioentities_symbol
PMC3355926,207,AKT,bioentities_symbol
PMC3355926,208,AKT,bioentities_symbol
PMC3355926,9470,IF4e,hgnc_alias_symbol
PMC3355926,2237,MF1,hgnc_alias_symbol
PMC3355926,4763,NF1,hgnc_symbol
PMC3355926,9733,p110,hgnc_alias_symbol
PMC3355926,146850,PI3K,bioentities_symbol
PMC3355926,23533,PI3K,bioentities_symbol
PMC3355926,30849,PI3K,bioentities_symbol
PMC3355926,5290,PI3K,bioentities_symbol
PMC3355926,5291,PI3K,bioentities_symbol
PMC3355926,5293,PI3K,bioentities_symbol
PMC3355926,5294,PI3K,bioentities_symbol
PMC3355926,8503,PI3K,bioentities_symbol
PMC3355926,5728,PTEN,hgnc_symbol
PMC3355926,3265,RAS,bioentities_symbol
PMC3355926,3845,RAS,bioentities_symbol
PMC3355926,4893,RAS,bioentities_symbol
PMC3355926,6941,SC1,hgnc_alias_symbol
PMC3355926,6097,TOR,hgnc_alias_symbol
PMC3355939,3717,JAK2,hgnc_symbol
PMC3355939,6776,STAT5,bioentities_symbol
PMC3355939,6777,STAT5,bioentities_symbol
PMC3355968,10000,AKT,bioentities_symbol
PMC3355968,207,AKT,bioentities_symbol
PMC3355968,208,AKT,bioentities_symbol
PMC3355968,2353,AP1,bioentities_symbol
PMC3355968,2354,AP1,bioentities_symbol
PMC3355968,2355,AP1,bioentities_symbol
PMC3355968,3725,AP1,bioentities_symbol
PMC3355968,3726,AP1,bioentities_symbol
PMC3355968,3727,AP1,bioentities_symbol
PMC3355968,8061,AP1,bioentities_symbol
PMC3355968,1384,CRAT,hgnc_symbol
PMC3355968,1447,CSN2,hgnc_symbol
PMC3355968,5594,ERK,bioentities_symbol
PMC3355968,5595,ERK,bioentities_symbol
PMC3355968,55294,FBW7,hgnc_alias_symbol
PMC3355968,2931,GSK3,bioentities_symbol
PMC3355968,2932,GSK3,bioentities_symbol
PMC3355968,4170,Mcl-1,hgnc_alias_symbol
PMC3355968,4790,NF-kappaB,hgnc_alias_symbol
PMC3355968,6615,SNAIL,hgnc_alias_symbol
PMC3356063,10000,AKT,bioentities_symbol
PMC3356063,207,AKT,bioentities_symbol
PMC3356063,208,AKT,bioentities_symbol
PMC3356063,5728,PTEN,hgnc_symbol
PMC3356063,6097,TOR,hgnc_alias_symbol
PMC3357354,55471,MidA,hgnc_alias_symbol
PMC3357354,6416,MKK4,hgnc_alias_symbol
PMC3357464,4216,MEKK4,hgnc_prev_symbol
PMC3357464,7132,TNF-R,hgnc_alias_symbol
PMC3357548,10000,AKT,bioentities_symbol
PMC3357548,207,AKT,bioentities_symbol
PMC3357548,208,AKT,bioentities_symbol
PMC3357548,9332,CD163,hgnc_symbol
PMC3357548,1356,CP,hgnc_symbol
PMC3357548,8718,DR3,hgnc_alias_symbol
PMC3357548,51330,FN14,hgnc_alias_symbol
PMC3357548,3036,HAS,hgnc_prev_symbol
PMC3357548,5599,JNK,bioentities_symbol
PMC3357548,5601,JNK,bioentities_symbol
PMC3357548,5602,JNK,bioentities_symbol
PMC3357548,7124,TNF,hgnc_symbol
PMC3357548,8742,TWEAK,hgnc_alias_symbol
PMC3357548,841,CASP8,hgnc_symbol
PMC3357552,3439,IFN,hgnc_alias_symbol
PMC3357552,3456,IFNB,bioentities_symbol
PMC3357552,4792,IkappaBalpha,hgnc_alias_symbol
PMC3357552,9641,IKKE,hgnc_alias_symbol
PMC3357552,3592,IL12,bioentities_symbol
PMC3357552,3593,IL12,bioentities_symbol
PMC3357552,3569,IL-6,hgnc_alias_symbol
PMC3357552,3654,IRAK1,hgnc_symbol
PMC3357552,51135,IRAK4,hgnc_symbol
PMC3357552,3661,IRF3,hgnc_symbol
PMC3357552,3665,IRF7,hgnc_symbol
PMC3357552,5599,JNK1,hgnc_alias_symbol
PMC3357552,5601,JNK2,hgnc_alias_symbol
PMC3357552,3664,LPS,hgnc_prev_symbol
PMC3357552,1432,MAPK,bioentities_symbol
PMC3357552,5594,MAPK,bioentities_symbol
PMC3357552,5595,MAPK,bioentities_symbol
PMC3357552,5599,MAPK,bioentities_symbol
PMC3357552,5600,MAPK,bioentities_symbol
PMC3357552,5601,MAPK,bioentities_symbol
PMC3357552,5602,MAPK,bioentities_symbol
PMC3357552,5603,MAPK,bioentities_symbol
PMC3357552,6300,MAPK,bioentities_symbol
PMC3357552,4615,MYD88,hgnc_symbol
PMC3357552,8517,NEMO,hgnc_alias_symbol
PMC3357552,4790,NF-kappaB,hgnc_alias_symbol
PMC3357552,390443,RAK1,hgnc_alias_symbol
PMC3357552,1025,TAK,hgnc_alias_symbol
PMC3357552,7182,TAK1,hgnc_alias_symbol
PMC3357552,29110,TBK1,hgnc_symbol
PMC3357552,114609,TIRAP,hgnc_symbol
PMC3357552,10333,TLR,bioentities_symbol
PMC3357552,51284,TLR,bioentities_symbol
PMC3357552,51311,TLR,bioentities_symbol
PMC3357552,54106,TLR,bioentities_symbol
PMC3357552,7096,TLR,bioentities_symbol
PMC3357552,7097,TLR,bioentities_symbol
PMC3357552,7098,TLR,bioentities_symbol
PMC3357552,7099,TLR,bioentities_symbol
PMC3357552,7100,TLR,bioentities_symbol
PMC3357552,81793,TLR,bioentities_symbol
PMC3357552,7097,TLR2,hgnc_symbol
PMC3357552,7098,TLR3,hgnc_symbol
PMC3357552,7099,TLR4,hgnc_symbol
PMC3357552,7100,TLR5,hgnc_symbol
PMC3357552,10333,TLR6,hgnc_symbol
PMC3357552,51284,TLR7,hgnc_symbol
PMC3357552,51311,TLR8,hgnc_symbol
PMC3357552,54106,TLR9,hgnc_symbol
PMC3357552,7185,TRAF,bioentities_symbol
PMC3357552,7186,TRAF,bioentities_symbol
PMC3357552,7187,TRAF,bioentities_symbol
PMC3357552,7188,TRAF,bioentities_symbol
PMC3357552,7189,TRAF,bioentities_symbol
PMC3357552,84231,TRAF,bioentities_symbol
PMC3357552,9618,TRAF,bioentities_symbol
PMC3357552,7187,TRAF3,hgnc_symbol
PMC3357552,7189,TRAF6,hgnc_symbol
PMC3358533,1147,CHUK,hgnc_symbol
PMC3358533,10370,CITED2,hgnc_symbol
PMC3358533,5894,c-Raf,hgnc_alias_symbol
PMC3358533,54788,DNAJB12,hgnc_symbol
PMC3358533,26353,HSP22,hgnc_alias_symbol
PMC3358533,3337,Hsp40,hgnc_alias_symbol
PMC3358533,3320,Hsp90,hgnc_alias_symbol
PMC3358533,3326,HSP90AB1,hgnc_symbol
PMC3358533,1147,IKK,bioentities_symbol
PMC3358533,3551,IKK,bioentities_symbol
PMC3358533,8517,IKK,bioentities_symbol
PMC3358533,10062,LXR-a,hgnc_alias_symbol
PMC3358533,5604,MAP2K,bioentities_symbol
PMC3358533,5605,MAP2K,bioentities_symbol
PMC3358533,5606,MAP2K,bioentities_symbol
PMC3358533,5607,MAP2K,bioentities_symbol
PMC3358533,5608,MAP2K,bioentities_symbol
PMC3358533,5609,MAP2K,bioentities_symbol
PMC3358533,6416,MAP2K,bioentities_symbol
PMC3358533,10499,NCOA,bioentities_symbol
PMC3358533,8202,NCOA,bioentities_symbol
PMC3358533,8648,NCOA,bioentities_symbol
PMC3358533,9611,NCOR,bioentities_symbol
PMC3358533,9612,NCOR,bioentities_symbol
PMC3358533,4790,NF-kappaB,hgnc_alias_symbol
PMC3358533,5154,PDGF,bioentities_symbol
PMC3358533,5155,PDGF,bioentities_symbol
PMC3358533,56034,PDGF,bioentities_symbol
PMC3358533,80310,PDGF,bioentities_symbol
PMC3358533,5465,PPARA,hgnc_symbol
PMC3358533,84515,REC,hgnc_alias_symbol
PMC3358533,6256,RXR,bioentities_symbol
PMC3358533,6257,RXR,bioentities_symbol
PMC3358533,6258,RXR,bioentities_symbol
PMC3358533,2010,STA,hgnc_alias_symbol
PMC3358533,7124,TNF,hgnc_symbol
PMC3358533,7186,TRAF2,hgnc_symbol
PMC3359943,5562,AMPK_alpha,bioentities_symbol
PMC3359943,5563,AMPK_alpha,bioentities_symbol
PMC3359943,10645,CAMKK,hgnc_alias_symbol
PMC3359943,29110,NAK,hgnc_alias_symbol
PMC3359943,23683,PKC,bioentities_symbol
PMC3359943,5578,PKC,bioentities_symbol
PMC3359943,5579,PKC,bioentities_symbol
PMC3359943,5580,PKC,bioentities_symbol
PMC3359943,5581,PKC,bioentities_symbol
PMC3359943,5582,PKC,bioentities_symbol
PMC3359943,5583,PKC,bioentities_symbol
PMC3359943,5584,PKC,bioentities_symbol
PMC3359943,5588,PKC,bioentities_symbol
PMC3359943,5590,PKC,bioentities_symbol
PMC3359946,100506742,Caspase,bioentities_symbol
PMC3359946,23581,Caspase,bioentities_symbol
PMC3359946,834,Caspase,bioentities_symbol
PMC3359946,835,Caspase,bioentities_symbol
PMC3359946,836,Caspase,bioentities_symbol
PMC3359946,837,Caspase,bioentities_symbol
PMC3359946,838,Caspase,bioentities_symbol
PMC3359946,839,Caspase,bioentities_symbol
PMC3359946,840,Caspase,bioentities_symbol
PMC3359946,841,Caspase,bioentities_symbol
PMC3359946,842,Caspase,bioentities_symbol
PMC3359946,843,Caspase,bioentities_symbol
PMC3359946,857,CAV1,hgnc_symbol
PMC3359946,355,FAS,hgnc_symbol
PMC3359946,5599,JNK,bioentities_symbol
PMC3359946,5601,JNK,bioentities_symbol
PMC3359946,5602,JNK,bioentities_symbol
PMC3360134,1869,E2F1,hgnc_symbol
PMC3360134,8315,IMP,hgnc_alias_symbol
PMC3360134,10527,Imp7,hgnc_alias_symbol
PMC3360562,2776,G-ALPHA-q,hgnc_alias_symbol
PMC3360562,8877,SPHK1,hgnc_symbol
PMC3360562,7204,TRIO,hgnc_symbol
PMC3360562,6812,UNC18,hgnc_alias_symbol
PMC3361329,4217,ASK1,hgnc_alias_symbol
PMC3361329,9064,ASK2,hgnc_alias_symbol
PMC3361329,389840,ASK3,hgnc_alias_symbol
PMC3361329,5599,JNK,bioentities_symbol
PMC3361329,5601,JNK,bioentities_symbol
PMC3361329,5602,JNK,bioentities_symbol
PMC3361329,10746,MAP3K,bioentities_symbol
PMC3361329,1326,MAP3K,bioentities_symbol
PMC3361329,369,MAP3K,bioentities_symbol
PMC3361329,389840,MAP3K,bioentities_symbol
PMC3361329,4214,MAP3K,bioentities_symbol
PMC3361329,4215,MAP3K,bioentities_symbol
PMC3361329,4216,MAP3K,bioentities_symbol
PMC3361329,4217,MAP3K,bioentities_symbol
PMC3361329,4293,MAP3K,bioentities_symbol
PMC3361329,4294,MAP3K,bioentities_symbol
PMC3361329,4296,MAP3K,bioentities_symbol
PMC3361329,51347,MAP3K,bioentities_symbol
PMC3361329,51776,MAP3K,bioentities_symbol
PMC3361329,57551,MAP3K,bioentities_symbol
PMC3361329,5894,MAP3K,bioentities_symbol
PMC3361329,673,MAP3K,bioentities_symbol
PMC3361329,6885,MAP3K,bioentities_symbol
PMC3361329,7786,MAP3K,bioentities_symbol
PMC3361329,80122,MAP3K,bioentities_symbol
PMC3361329,84451,MAP3K,bioentities_symbol
PMC3361329,9020,MAP3K,bioentities_symbol
PMC3361329,9064,MAP3K,bioentities_symbol
PMC3361329,9175,MAP3K,bioentities_symbol
PMC3361329,9344,MAP3K,bioentities_symbol
PMC3361329,1432,MAPK,bioentities_symbol
PMC3361329,5594,MAPK,bioentities_symbol
PMC3361329,5595,MAPK,bioentities_symbol
PMC3361329,5599,MAPK,bioentities_symbol
PMC3361329,5600,MAPK,bioentities_symbol
PMC3361329,5601,MAPK,bioentities_symbol
PMC3361329,5602,MAPK,bioentities_symbol
PMC3361329,5603,MAPK,bioentities_symbol
PMC3361329,6300,MAPK,bioentities_symbol
PMC3361329,5606,MAPKK,bioentities_symbol
PMC3361329,5607,MAPKK,bioentities_symbol
PMC3361329,5608,MAPKK,bioentities_symbol
PMC3361329,5609,MAPKK,bioentities_symbol
PMC3361329,6416,MAPKK,bioentities_symbol
PMC3361329,4214,MEKK1,hgnc_prev_symbol
PMC3361329,10746,MEKK2,hgnc_prev_symbol
PMC3361329,4215,MEKK3,hgnc_prev_symbol
PMC3361329,4216,MEKK4,hgnc_prev_symbol
PMC3361329,5606,MKK3,hgnc_alias_symbol
PMC3361329,6416,MKK4,hgnc_alias_symbol
PMC3361329,5608,MKK6,hgnc_alias_symbol
PMC3361329,5609,MKK7,hgnc_alias_symbol
PMC3361329,4293,MLK1,hgnc_prev_symbol
