entrez_id,n_symbol
388581,MGC105127
84726,MGC10526
25915,MGC10527
84313,MGC10540
7205,MGC10556
7205,MGC10558
84733,MGC10561
25853,MGC1058
4109,MGC10599
83592,MGC10612
64393,MGC10613
9817,MGC10630
55897,MGC10676
84749,MGC10702
84886,MGC10710
79175,MGC10715
79363,MGC10731
84314,MGC10744
51322,MGC10753
79269,MGC10765
79411,MGC10771
80758,MGC10772
79412,MGC10791
79413,MGC10796
80759,MGC10818
84734,MGC10820
84735,MGC10825
94239,MGC10831
80760,MGC10848
84790,MGC10851
84260,MGC10854
84261,MGC10870
83759,MGC10871
23208,MGC10881
84759,MGC10882
29947,MGC1090
105375355,MGC10902
84262,MGC10911
83636,MGC10922
80762,MGC10924
80763,MGC10946
80764,MGC10963
83706,MGC10966
84266,MGC10974
80774,MGC10986
92922,MGC10992
80775,MGC10993
84267,MGC10999
83641,MGC11034
84272,MGC11061
84285,MGC11102
84269,MGC11104
7416,MGC111064
5886,MGC111083
2273,MGC111107
6209,MGC111130
84270,MGC11115
64859,MGC111163
8818,MGC111193
56986,MGC111207
10450,MGC111222
83707,MGC11134
6455,MGC111371
3275,MGC111373
27092,MGC11138
9817,MGC1114
9703,MGC111488
8787,MGC111763
79170,MGC11242
54084,MGC11251
79174,MGC11256
84310,MGC11257
11332,MGC1126
79172,MGC11266
90933,MGC1127
79173,MGC11271
79176,MGC11279
83694,MGC11287
84312,MGC11296
84975,MGC11308
84440,MGC11316
84311,MGC11321
84803,MGC11324
84529,MGC11326
84804,MGC11332
81577,MGC11335
85301,MGC11337
79364,MGC11349
81619,MGC11352
78986,MGC1136
85019,MGC11386
93974,MGC1167
2038,MGC116735
2038,MGC116737
3596,MGC116786
3596,MGC116788
3596,MGC116789
23007,MGC117152
3321,MGC117164
9580,MGC117216
57532,MGC117262
25824,MGC117264
9043,MGC117291
11193,MGC117310
64175,MGC117314
55757,MGC117360
26521,MGC117373
6451,MGC117402
3150,MGC117425
11145,MGC118754.
11093,MGC118899
11093,MGC118900
54866,MGC119014
54866,MGC119016
6757,MGC119055
85397,MGC119067
85397,MGC119068
85397,MGC119069
23581,MGC119078
23581,MGC119079
6192,MGC119100
92675,MGC119131
128240,MGC119143
128240,MGC119144
128240,MGC119145
84618,MGC119199
84618,MGC119201
441273,MGC119295
23604,MGC119312
57216,MGC119403
57216,MGC119404
6493,MGC119447
84515,MGC119522
84515,MGC119523
3640,MGC119818
3640,MGC119819
84639,MGC11983
84639,MGC119832
84639,MGC119833
8800,MGC119947
79140,MGC1203
387601,MGC120420
134359,MGC120442
134359,MGC120443
134359,MGC120444
51319,MGC12197
3840,MGC12217
81853,MGC1223
51601,MGC12290
6588,MGC12301
4711,MGC12314
486,MGC12372
83544,MGC12435
84288,MGC12458
93474,MGC12466
84924,MGC12515
342184,MGC125288
342184,MGC125289
84290,MGC12536
130940,MGC125588
55291,MGC125711
55291,MGC125712
391,MGC125835
391,MGC125836
6588,MGC125854
6588,MGC125855
6016,MGC125864
6016,MGC125865
54344,MGC125904
54344,MGC125905
7818,MGC126058
7818,MGC126059
7832,MGC126063
7832,MGC126064
5355,MGC126187
2068,MGC126218
2068,MGC126219
1948,MGC126226
1948,MGC126227
1948,MGC126228
7100,MGC126430
7100,MGC126431
57055,MGC126442
26285,MGC126552
26285,MGC126554
828,MGC126562
8541,MGC126567
8541,MGC126569
170589,MGC126572
8313,MGC126582
56547,MGC126590
56547,MGC126592
55787,MGC126621
55787,MGC126625
121665,MGC126674
121665,MGC126676
10290,MGC12676
89790,MGC126774
162073,MGC126798
162073,MGC126800
6462,MGC126834
7311,MGC126879
27177,MGC126880
7311,MGC126881
27177,MGC126882
27189,MGC126884
10994,MGC1269
11018,MGC1270
414062,MGC12815
10743,MGC12824
84515,MGC12866
56915,MGC12901
81932,MGC12904
147339,MGC12909
84814,MGC12921
348793,MGC12928
84276,MGC12936
84278,MGC12945
64333,MGC1295
27179,MGC129552
27179,MGC129553
11181,MGC129621
9127,MGC129625
6929,MGC129647
6929,MGC129648
84792,MGC12966
10920,MGC1297
84769,MGC12972
23085,MGC12974
339168,MGC129793
84317,MGC12981
55040,MGC129899
84302,MGC12992
9966,MGC129934
9966,MGC129935
6671,MGC130008
6671,MGC130009
84279,MGC13004
6445,MGC130048
84280,MGC13007
50626,MGC13010
84303,MGC13016
91368,MGC13017
93129,MGC13024
134288,MGC13034
63827,MGC13038
85016,MGC13040
84304,MGC13045
84281,MGC13057
84282,MGC13061
84775,MGC13071
4097,MGC13090
84306,MGC13096
84283,MGC13102
84527,MGC13105
84326,MGC13114
84811,MGC13125
84976,MGC13130
92595,MGC13138
2519,MGC1314
388135,MGC131524
85013,MGC13159
55656,MGC131633
144453,MGC13168
84798,MGC13170
388886,MGC131773
56980,MGC131802
84318,MGC13183
10509,MGC131831
84284,MGC13186
7473,MGC131950
4660,MGC131980
6619,MGC132011
83695,MGC13204
199675,MGC132456
84307,MGC13250
64423,MGC13251
10752,MGC132578
9117,MGC13261
84315,MGC13272
84808,MGC13275
29944,MGC132756
29944,MGC132758
5651,MGC133046
27290,MGC133107
5018,MGC133129
3270,MGC133236
7082,MGC133289
4619,MGC133384
51601,MGC13378
51259,MGC13379
7991,MGC13453
84844,MGC1346
8522,MGC1348
6453,MGC134948
6453,MGC134949
112611,MGC13523
5704,MGC13687
3292,MGC138140
192666,MGC138169
192666,MGC138173
7473,MGC138321
7473,MGC138323
4946,MGC138338
57232,MGC138344
6462,MGC138391
27189,MGC138401
10369,MGC138502
10369,MGC138504
5047,MGC138509
8800,MGC138534
4137,MGC138549
7379,MGC138598
8625,MGC138628
30848,MGC138724
27190,MGC138900
27190,MGC138901
3638,MGC1405
84984,MGC14126
84985,MGC14128
23174,MGC14139
93611,MGC14140
85014,MGC14141
84316,MGC14151
84992,MGC14156
84978,MGC14161
80975,MGC141886
3441,MGC142200
25824,MGC142283
25824,MGC142285
5047,MGC142288
222658,MGC14254
84986,MGC14258
5708,MGC14274
79575,MGC14280
84987,MGC14288
92092,MGC14289
6727,MGC14326
94107,MGC14327
84988,MGC14333
23205,MGC14352
84817,MGC14353
115992,MGC14381
91433,MGC14386
84993,MGC14421
84991,MGC14439
28976,MGC14452
201254,MGC14480
5682,MGC14542
25934,MGC14553
51184,MGC14560
5682,MGC14575
84790,MGC14580
84294,MGC14595
92747,MGC14597
4102,MGC14613
84833,MGC14697
5682,MGC14751
85015,MGC14793
84295,MGC14797
89978,MGC14798
84296,MGC14799
84290,MGC14804
80975,MGC148044
127495,MGC14816
84298,MGC14817
84299,MGC14832
84300,MGC14833
92014,MGC14836
91894,MGC14839
84301,MGC14844
84196,MGC14879
65083,MGC14896
65083,MGC14921
153218,MGC149260
57228,MGC149453
57228,MGC149454
51084,MGC149525
51084,MGC149526
89796,MGC14961
1178,MGC149659
9043,MGC14967
57473,MGC149845
57473,MGC149846
1444,MGC149868
57038,MGC14993
9066,MGC150517
123876,MGC150530
440145,MGC150539
55757,MGC150689
56984,MGC15092
56998,MGC15093
51132,MGC15161
9721,MGC15171
64422,MGC15201
9463,MGC15204
6470,MGC15229
10645,MGC15254
6757,MGC15364
3880,MGC15366
91369,MGC15396
90407,MGC15397
112942,MGC15407
84331,MGC15416
79791,MGC15419
84836,MGC15429
84327,MGC15435
84328,MGC15436
84960,MGC15438
147906,MGC15476
84961,MGC15482
124565,MGC15523
84838,MGC15548
84962,MGC15563
91775,MGC15606
84329,MGC15619
84839,MGC15631
84842,MGC15668
84964,MGC15677
84330,MGC15716
84063,MGC15718
84966,MGC15730
85012,MGC15737
84967,MGC15749
85004,MGC15754
92106,MGC15763
84968,MGC15827
23504,MGC15831
8566,MGC15873
85007,MGC15875
84970,MGC15882
375061,MGC15887
23370,MGC15913
8971,MGC15959
112752,MGC16028
6880,MGC1603
91523,MGC16044
3860,MGC161462
93627,MGC16169
84332,MGC16186
84333,MGC16202
338382,MGC16212
85002,MGC16279
90506,MGC16309
389320,MGC163367
389320,MGC163369
4606,MGC163408
388325,MGC163426
388325,MGC163428
91300,MGC16353
92749,MGC16372
92806,MGC16385
203068,MGC16435
65065,MGC164581
132001,MGC16471
115572,MGC16491
339230,MGC16597
23157,MGC16619
113730,MGC16635
254295,MGC16638
5699,MGC1665
148753,MGC16664
5682,MGC1667
63976,MGC166915
3371,MGC167029
91754,MGC16714
92105,MGC16733
84976,MGC16796
79574,MGC16817
57020,MGC16824
55367,MGC16925
112479,MGC16943
266740,MGC16973
4145,MGC1708
23580,MGC17125
6357,MGC17134
2824,MGC17150
6352,MGC17164
4828,MGC17211
23208,MGC17226
128218,MGC17299
196410,MGC17301
92359,MGC17303
10241,MGC17318
113791,MGC17330
90353,MGC17332
91283,MGC17337
259230,MGC17342
116224,MGC17347
257169,MGC17358
170082,MGC17403
293,MGC17525
140576,MGC17528
112950,MGC17544
90441,MGC17552
8848,MGC17597
404550,MGC17624
4734,MGC176705
126282,MGC17791
140735,MGC17810
219902,MGC17839
23633,MGC17918
122786,MGC17921
121536,MGC17922
90488,MGC17943
124995,MGC17973
163071,MGC17986
201163,MGC17998
146395,MGC18079
3480,MGC18216
90523,MGC18257
83606,MGC1842
9743,MGC1892
440498,MGC189743
10430,MGC1936
94239,MGC1947
54902,MGC19520
333926,MGC19531
10994,MGC19535
23367,MGC19556
221443,MGC19570
93436,MGC19595
113000,MGC19600
112812,MGC19604
92856,MGC19606
196483,MGC19636
112950,MGC19641
114049,MGC19709
4678,MGC19722
162394,MGC19764
199857,MGC19780
221960,MGC19819
113402,MGC19825
79754,MGC19879
26528,MGC19907
5027,MGC20089
9552,MGC20134
4097,MGC20149
285381,MGC20197
115817,MGC20204
114049,MGC2022
113277,MGC20235
90324,MGC20255
138311,MGC20262
23157,MGC20339
4799,MGC20369
4678,MGC20372
91603,MGC20398
112464,MGC20400
116071,MGC20410
112970,MGC20419
163126,MGC20452
155435,MGC20460
5008,MGC20461
143630,MGC20470
81609,MGC20471
90416,MGC20481
89891,MGC20486
93323,MGC20533
257019,MGC20553
348013,MGC20579
84126,MGC20625
1995,MGC20653
3843,MGC2068
122769,MGC20689
126321,MGC20700
115677,MGC20702
79571,MGC20706
90956,MGC20727
25862,MGC20741
115024,MGC20781
220164,MGC20785
92610,MGC20791
201255,MGC20806
65083,MGC20838
9817,MGC20887
54461,MGC20962
115948,MGC20983
4145,MGC2101
4103,MGC21336
415117,MGC21382
404203,MGC21394
286451,MGC21416
5682,MGC21459
84126,MGC21482
147184,MGC21518
3837,MGC2155
8818,MGC21559
3837,MGC2156
3837,MGC2157
116535,MGC21621
23769,MGC21624
222235,MGC21636
153768,MGC21644
93594,MGC21654
139628,MGC21658
84085,MGC21674
131408,MGC21688
285753,MGC21731
115560,MGC21738
835,MGC2181
4107,MGC2182
283870,MGC21830
92241,MGC21854
93624,MGC21874
192286,MGC2198
256691,MGC21981
200424,MGC22014
79145,MGC2217
57405,MGC22228
10186,MGC22429
5680,MGC22484
5460,MGC22487
8796,MGC22531
6356,MGC22554
462,MGC22579
1109,MGC22581
64208,MGC22671
493911,MGC22679
202374,MGC22688
5687,MGC22756
4828,MGC2277
127255,MGC22773
157310,MGC22776
221908,MGC22793
118932,MGC22805
92421,MGC22825
5682,MGC22853
221927,MGC22916
8473,MGC22921
387338,MGC22960
4678,MGC2297
55253,MGC23001
51226,MGC23008
125170,MGC23130
147807,MGC23143
54869,MGC23164
221504,MGC23166
7126,MGC2317
5704,MGC23214
126259,MGC23244
147015,MGC23280
5687,MGC2333
196441,MGC23401
4673,MGC23410
138151,MGC23427
201163,MGC23445
282974,MGC23665
65987,MGC2376
57038,MGC23778
5687,MGC23846
168090,MGC23884
149628,MGC23885
91408,MGC23908
153339,MGC23909
146456,MGC23911
5682,MGC23915
151903,MGC23918
285282,MGC23920
139596,MGC23937
160287,MGC23940
56849,MGC23947
90649,MGC2396
203228,MGC23980
389336,MGC23985
219970,MGC24009
160518,MGC24039
84320,MGC2404
149563,MGC24047
9718,MGC2408
121504,MGC24116
131965,MGC24132
128346,MGC24133
125228,MGC24180
221294,MGC24302
115939,MGC24381
51234,MGC24415
80745,MGC2454
6470,MGC24556
53354,MGC24596
79037,MGC2463
403341,MGC24652
116028,MGC24665
65988,MGC2474
79081,MGC2477
4713,MGC2480
90441,MGC2485
65989,MGC2487
79003,MGC2488
79004,MGC2491
387758,MGC24932
65990,MGC2494
192683,MGC24969
64981,MGC24974
163154,MGC24975
123355,MGC24976
27092,MGC24983
7652,MGC24986
127435,MGC24995
84068,MGC25043
125058,MGC25062
79177,MGC2508
79575,MGC2512
728294,MGC25181
79047,MGC25497
79038,MGC2550
55829,MGC2553
84858,MGC2555
83640,MGC2560
84334,MGC2562
79080,MGC2574
79016,MGC2594
84056,MGC2599
79006,MGC2601
79000,MGC2603
84264,MGC2605
151230,MGC2610
23395,MGC26121
27332,MGC26130
79085,MGC2615
25984,MGC26158
65993,MGC2616
54886,MGC26189
54878,MGC26191
29119,MGC26194
85479,MGC26226
4674,MGC26243
8100,MGC26259
84614,MGC2629
4675,MGC26312
64981,MGC2633
1618,MGC26406
79102,MGC2642
4113,MGC26438
8787,MGC26458
115992,MGC2647
168448,MGC26484
79090,MGC2650
79091,MGC2654
4179,MGC26544
79228,MGC2655
79414,MGC2656
133022,MGC26568
125972,MGC26577
403314,MGC26594
196477,MGC26598
143471,MGC26605
133690,MGC26610
79088,MGC2663
204851,MGC26642
219557,MGC26647
132204,MGC26651
202559,MGC26664
81605,MGC2668
90809,MGC26684
145773,MGC26690
284439,MGC26694
3840,MGC26703
158747,MGC26706
148254,MGC26707
150280,MGC26710
285237,MGC26717
135886,MGC26719
200403,MGC26733
84126,MGC26740
132989,MGC26744
131375,MGC26768
219670,MGC26778
164684,MGC26816
127281,MGC26818
140838,MGC26833
57678,MGC26846
203328,MGC26847
256710,MGC26856
124044,MGC26885
163050,MGC26914
133482,MGC26949
57647,MGC2695
221264,MGC26954
143630,MGC26958
166929,MGC26963
91147,MGC26979
153745,MGC26988
254268,MGC26989
154214,MGC26996
169966,MGC26999
158724,MGC27003
166863,MGC27016
150483,MGC27019
168537,MGC27027
93587,MGC27034
163486,MGC27044
84787,MGC2705
205564,MGC27076
151827,MGC27085
204219,MGC27091
408263,MGC27121
10284,MGC27131
84259,MGC2714
150684,MGC27155
338094,MGC27169
60412,MGC27170
79034,MGC2718
127602,MGC27277
79035,MGC2731
92400,MGC2734
200845,MGC27385
79098,MGC2742
80755,MGC2744
79109,MGC2745
127396,MGC27466
79086,MGC2747
79036,MGC2749
80746,MGC2776
246329,MGC2793
79002,MGC2803
84553,MGC2817
79020,MGC2821
252969,MGC2832
79039,MGC2835
79053,MGC2840
84335,MGC2865
79142,MGC2941
202052,MGC29463
4343,MGC2948
51237,MGC29506
83460,MGC2963
94240,MGC29634
138716,MGC29635
116372,MGC29643
283237,MGC29649
143686,MGC29667
201305,MGC29671
91647,MGC29736
138162,MGC29761
150590,MGC29762
285367,MGC29784
201780,MGC29802
283991,MGC29814
91782,MGC29816
26525,MGC29840
29028,MGC29843
27042,MGC29875
126626,MGC29891
133015,MGC29898
123207,MGC29937
4752,MGC29949
131616,MGC29956
7205,MGC29959
118472,MGC30006
92181,MGC30022
152815,MGC30052
440073,MGC30156
255043,MGC30208
65998,MGC3032
79137,MGC3035
65999,MGC3036
53343,MGC3037
81873,MGC3038
66000,MGC3040
79139,MGC3067
79017,MGC3077
64787,MGC3088
55526,MGC3090
79007,MGC3101
78990,MGC3102
78999,MGC3103
78994,MGC3121
79089,MGC3123
78995,MGC3130
83443,MGC3133
83445,MGC3146
79050,MGC3162
92815,MGC3165
79041,MGC3169
81567,MGC3178
79005,MGC3180
81849,MGC3184
1435,MGC31930
25953,MGC31943
83787,MGC3195
79064,MGC3196
112770,MGC31963
203260,MGC31967
79009,MGC3199
84265,MGC3200
91442,MGC32020
113419,MGC32043
10437,MGC32056
257364,MGC32065
84245,MGC3207
728239,MGC3210
147657,MGC32104
124936,MGC32124
79187,MGC3213
79188,MGC3222
84273,MGC3232
66005,MGC3234
84516,MGC3248
83930,MGC3251
78992,MGC3262
78991,MGC3265
1325,MGC32686
78989,MGC3279
119467,MGC32871
84688,MGC32921
80723,MGC3295
340351,MGC32955
56983,MGC32995
159163,MGC33094
6619,MGC33124
4115,MGC33144
4056,MGC33147
2800,MGC33154
91833,MGC33177
122011,MGC33182
222255,MGC33190
57539,MGC33196
170384,MGC33202
83473,MGC33211
255758,MGC33212
153396,MGC33214
143384,MGC33215
79066,MGC3329
150082,MGC33295
256471,MGC33302
137362,MGC33309
4173,MGC33310
221458,MGC33317
256979,MGC33329
131540,MGC33345
205428,MGC33365
123970,MGC33367
199720,MGC33369
257044,MGC33370
143684,MGC33371
162681,MGC33382
54536,MGC33397
284382,MGC33407
84569,MGC33408
257101,MGC33414
143888,MGC33424
222546,MGC33442
204851,MGC33446
115426,MGC33463
256472,MGC33486
254778,MGC33510
222008,MGC33530
143379,MGC33547
204851,MGC33548
339541,MGC33556
5522,MGC33570
84725,MGC3358
285971,MGC33584
202500,MGC33600
130814,MGC33602
256309,MGC33607
284257,MGC33608
84688,MGC33614
144406,MGC33630
161829,MGC33637
133383,MGC33648
139105,MGC33653
169792,MGC33662
414918,MGC33692
54664,MGC33727
3131,MGC33822
222662,MGC33835
125875,MGC33839
84532,MGC33843
220382,MGC33846
151188,MGC33864
90231,MGC33867
165721,MGC33884
201134,MGC33887
286514,MGC33889
151112,MGC33890
256302,MGC33894
199746,MGC33901
92283,MGC33911
130733,MGC33926
126123,MGC33947
160140,MGC33948
145645,MGC33951
91749,MGC33953
54812,MGC33965
133121,MGC33971
146330,MGC33974
201299,MGC33977
221687,MGC33993
54148,MGC3400
204962,MGC34032
147687,MGC34079
84254,MGC34095
54344,MGC34275
54905,MGC34287
120400,MGC34290
51267,MGC34328
6500,MGC34403
6583,MGC34546
6367,MGC34554
157807,MGC34646
146433,MGC34647
199870,MGC34648
124935,MGC34680
219743,MGC34695
26119,MGC34705
285600,MGC34713
284427,MGC34725
152065,MGC34728
220047,MGC34732
161514,MGC34741
54760,MGC34749
373863,MGC34750
169693,MGC34760
283971,MGC34761
222643,MGC34763
474354,MGC34773
93408,MGC3479
284359,MGC34799
160298,MGC34805
283238,MGC34821
284069,MGC34829
25758,MGC34830
286464,MGC34831
127795,MGC34837
121268,MGC34869
53833,MGC34923
219623,MGC35010
121273,MGC35033
124152,MGC35048
374355,MGC35062
200942,MGC35097
145942,MGC35118
148581,MGC35130
256329,MGC35138
254050,MGC35140
50846,MGC35145
6660,MGC35153
165100,MGC35154
121793,MGC35169
162517,MGC35179
158297,MGC35182
93190,MGC35194
339669,MGC35206
254528,MGC35212
378925,MGC35222
388695,MGC35223
152404,MGC35227
26149,MGC35232
139212,MGC35261
256586,MGC35274
143162,MGC35285
254394,MGC35304
285800,MGC35308
148022,MGC35334
255101,MGC35338
155382,MGC35352
222234,MGC35361
144193,MGC35366
118672,MGC35392
254427,MGC35403
54474,MGC35423
132112,MGC35450
246330,MGC35521
340419,MGC35555
219833,MGC35558
123606,MGC35570
323,MGC35575
6880,MGC3647
79159,MGC3731
10450,MGC3736
23580,MGC3740
3860,MGC3781
261726,MGC3794
30848,MGC3803
7205,MGC3837
5717,MGC3844
6757,MGC3884
9589,MGC3925
2314,MGC39265
143282,MGC39320
90362,MGC39325
159013,MGC39350
4828,MGC3936
9947,MGC39366
146225,MGC39436
10250,MGC39488
144321,MGC39497
285172,MGC39518
196472,MGC39520
148789,MGC39558
257062,MGC39581
399668,MGC39606
283078,MGC39616
153733,MGC39633
147011,MGC39650
203562,MGC39655
131831,MGC39662
201456,MGC39671
169166,MGC39715
149685,MGC39724
132141,MGC39725
317649,MGC39820
160777,MGC39827
253260,MGC39830
286527,MGC39900
8227,MGC39904
150365,MGC40042
260293,MGC40051
100131755,MGC40053
255057,MGC40084
254863,MGC40107
114823,MGC40108
122046,MGC40178
115795,MGC40179
144699,MGC40195
55454,MGC40204
137682,MGC40214
91304,MGC4022
28981,MGC4027
255394,MGC40368
121053,MGC40397
257415,MGC40405
144453,MGC40411
10336,MGC40413
200576,MGC40423
257144,MGC40441
245812,MGC40499
79230,MGC4054
92714,MGC40555
256356,MGC40579
151306,MGC40597
121599,MGC40611
79612,MGC40612
84617,MGC4083
79156,MGC4090
80776,MGC4093
7001,MGC4104
84859,MGC4126
5691,MGC4147
79149,MGC4161
79158,MGC4170
79153,MGC4171
79154,MGC4172
79169,MGC4174
79161,MGC4175
51239,MGC41816
84268,MGC4189
126006,MGC41903
92675,MGC41905
147685,MGC41906
162972,MGC41917
124626,MGC41930
285755,MGC41939
340307,MGC41943
138724,MGC41945
256130,MGC42090
167359,MGC42105
129563,MGC42174
2354,MGC42291
343990,MGC42367
168417,MGC42415
84293,MGC4248
339500,MGC42493
84336,MGC4251
254887,MGC42530
84766,MGC4266
116115,MGC4267
83607,MGC4268
147719,MGC42718
81689,MGC4276
79155,MGC4289
83475,MGC4293
284525,MGC43026
84319,MGC4308
79098,MGC4309
2029,MGC4319
57647,MGC4322
169436,MGC43306
5896,MGC43321
148479,MGC43399
79180,MGC4342
339327,MGC43537
222826,MGC43581
11000,MGC4365
79415,MGC4368
253769,MGC43690
27348,MGC4386
388394,MGC43894
197407,MGC43952
84275,MGC4399
84765,MGC4400
9817,MGC4407
83742,MGC4415
7205,MGC4423
340547,MGC44287
145946,MGC44294
339318,MGC44316
11011,MGC44450
339779,MGC44505
219621,MGC44593
154141,MGC44669
26301,MGC44848
22899,MGC44868
84619,MGC44880
414060,MGC44903
83937,MGC44914
80333,MGC44947
57409,MGC45027
56942,MGC45036
79094,MGC4504
252969,MGC4505
2256,MGC45269
2534,MGC45350
221476,MGC45378
284406,MGC45380
374659,MGC45386
90843,MGC45400
93134,MGC45408
91012,MGC45411
132299,MGC45416
92822,MGC45417
139728,MGC45419
166614,MGC45428
146556,MGC45438
378108,MGC45440
149473,MGC45441
254228,MGC45451
126969,MGC45474
84337,MGC4549
221416,MGC45491
374354,MGC45492
283080,MGC45541
90317,MGC45556
125113,MGC45562
163081,MGC45586
284273,MGC45594
115752,MGC4562
147007,MGC45714
90874,MGC45731
148113,MGC45771
286133,MGC45780
115273,MGC45806
91010,MGC45819
283229,MGC45840
90381,MGC45866
359845,MGC45871
148398,MGC45873
1440,MGC45931
84824,MGC4595
196792,MGC45962
79778,MGC46023
79447,MGC4606
83605,MGC4607
22858,MGC46090
10672,MGC46138
9588,MGC46173
84286,MGC4618
5585,MGC46204
150465,MGC46235
666,MGC4631
222484,MGC46315
283933,MGC46336
285761,MGC46341
83729,MGC4638
79095,MGC4639
54869,MGC4642
138429,MGC46424
79446,MGC4645
135398,MGC46457
285555,MGC46496
286343,MGC46502
167681,MGC46520
127002,MGC46534
84752,MGC4655
80757,MGC4659
90480,MGC4667
257194,MGC46680
136306,MGC46715
128077,MGC46719
256815,MGC46732
153364,MGC46734
79441,MGC4701
79096,MGC4707
374928,MGC4728
90871,MGC4730
138065,MGC4734
90480,MGC4758
83639,MGC4766
84274,MGC4767
9617,MGC47721
200558,MGC47799
284716,MGC47816
144608,MGC47869
55129,MGC47890
83931,MGC4796
91860,MGC4809
64978,MGC4810
84515,MGC4816
79135,MGC4825
221150,MGC4832
115123,MGC48332
83752,MGC4840
4241,MGC4856
80006,MGC48585
399671,MGC48595
342926,MGC48625
56829,MGC48898
338872,MGC48915
286256,MGC48935
7621,MGC48959
123879,MGC48972
161753,MGC48986
339512,MGC48998
255374,MGC49416
140462,MGC4954
124944,MGC49942
341032,MGC50104
10465,MGC5016
51605,MGC5029
252983,MGC50337
253143,MGC50372
89932,MGC50452
254013,MGC50559
6880,MGC5067
6192,MGC5070
255762,MGC50721
399693,MGC50722
375387,MGC50789
375307,MGC50811
286676,MGC50831
253639,MGC50836
340348,MGC50844
254263,MGC50896
7268,MGC5097
4685,MGC51008
7567,MGC51021
353149,MGC51025
139341,MGC51029
126299,MGC51082
26994,MGC51169
84747,MGC5139
114049,MGC5140
79068,MGC5149
79008,MGC5178
1672,MGC51822
169841,MGC51961
91582,MGC52010
159963,MGC52019
375346,MGC52022
130574,MGC52057
493753,MGC52110
220323,MGC52117
53916,MGC52123
80235,MGC52163
6426,MGC5228
78996,MGC5242
149466,MGC52423
126003,MGC52424
81926,MGC5244
348378,MGC52498
29028,MGC5254
5983,MGC5276
79072,MGC5297
79070,MGC5302
79101,MGC5306
84246,MGC5309
79029,MGC5347
81611,MGC5350
192111,MGC5352
79025,MGC5356
4193,MGC5370
9117,MGC5373
81856,MGC5384
84826,MGC5391
79026,MGC5395
2824,MGC54284
128338,MGC54289
84321,MGC5469
79071,MGC5487
64924,MGC5499
79073,MGC5508
79074,MGC5509
79075,MGC5528
140461,MGC5540
54537,MGC5560
79022,MGC5576
79023,MGC5585
79024,MGC5590
80724,MGC5601
79077,MGC5627
7311,MGC57125
150165,MGC57211
11189,MGC57297
283471,MGC57341
5582,MGC57564
164633,MGC57793
729533,MGC57827
221491,MGC57858
27181,MGC59785
377677,MGC59868
145553,MGC5987
375791,MGC59937
84146,MGC60165
55253,MGC60291
348110,MGC61550
152100,MGC61571
441478,MGC61598
138241,MGC61599
375686,MGC61633
130916,MGC61716
127845,MGC62027
203569,MGC62094
388536,MGC62100
348793,MGC64882
51105,MGC64923
51149,MGC65027
196383,MGC7036
84146,MGC70410
55505,MGC70651
2134,MGC70794
414919,MGC70857
284338,MGC70924
3054,MGC70925
10542,MGC71071
114881,MGC71150
10036,MGC71229
6144,MGC71252
6181,MGC71408
92162,MGC71744
133418,MGC71745
376497,MGC71751
222194,MGC71764
91319,MGC71803
90576,MGC71805
374378,MGC71806
4649,MGC71859
246778,MGC71873
10648,MGC71958
4246,MGC71973
4250,MGC71974
3933,MGC71975
116150,MGC7199
440400,MGC71993
2512,MGC71996
6143,MGC71997
342538,MGC71999
344752,MGC72001
6218,MGC72007
340277,MGC72075
441024,MGC72244
128977,MGC74441
9043,MGC74461
23082,MGC74642
55930,MGC74969
388730,MGC75217
147808,MGC75238
342132,MGC75360
23383,MGC75361
3547,MGC75490
84231,MGC7807
57410,MGC78454
51149,MGC78537
2029,MGC78563
344892,MGC78665
4702,MGC793
50616,MGC79382
50616,MGC79384
3562,MGC79398
3562,MGC79399
3565,MGC79402
26354,MGC800
8971,MGC8350
7314,MGC8385
10916,MGC8386
2029,MGC8394
79012,MGC8407
23636,MGC841
4108,MGC8421
7334,MGC8489
51550,MGC849
4927,MGC8530
5704,MGC8570
26015,MGC858
79019,MGC861
6642,MGC8664
26020,MGC8675
347733,MGC8685
4673,MGC8688
54414,MGC87009
153743,MGC87149
51669,MGC8721
55757,MGC87276
441250,MGC87315
51260,MGC874
10160,MGC87400
2332,MGC87458
201158,MGC8763
339184,MGC87631
6188,MGC87870
4660,MGC87886
325,MGC88159
51529,MGC882
51428,MGC8828
7681,MGC88288
400569,MGC88387
54984,MGC8850
6204,MGC88819
93974,MGC8898
284565,MGC8902
25979,MGC8916
7592,MGC8941
115353,MGC8974
3149,MGC90319
121665,MGC90402
3703,MGC9042
121642,MGC90512
92342,MGC9084
9782,MGC9105
5494,MGC9201
55766,MGC921
9141,MGC9294
4112,MGC9322
4100,MGC9326
90423,MGC9341
115290,MGC9379
11216,MGC9414
6347,MGC9434
9817,MGC9454
9836,MGC9534
79078,MGC955
113235,MGC9564
1295,MGC9568
126961,MGC9629
114932,MGC9651
202915,MGC9712
58500,MGC9718
3600,MGC9721
338382,MGC9726
91703,MGC9740
93210,MGC9753
51082,MGC9850
112840,MGC9907
112487,MGC9912
90379,MGC99481
1984,MGC99547
59274,MGC99595
130612,MGC99813
55095,MGC99832
8455,MGCA
4330,MGCR1
4330,MGCR1PEN
161514,MGCRABGAP
29127,MGCRACGAP
